"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)";"Absolute (rad/s)"
2,210786575E1;6,471323967E-2;-6,157286167E-1;-1,914610714E-1;6,480485126E-1
2,211793275E1;1,045549288E-1;-5,147956014E-1;-2,310375124E-1;5,738680828E-1
2,212799975E1;9,349885583E-2;-4,198965728E-1;-3,137541711E-1;5,324442204E-1
2,213806675E1;7,596779615E-2;-3,292508125E-1;-4,532026052E-1;5,653050548E-1
2,214813275E1;5,572058260E-2;-2,277225852E-1;-6,124988198E-1;6,558331826E-1
2,215819975E1;5,651447177E-2;-1,374363601E-1;-7,392091155E-1;7,539978482E-1
2,216826675E1;9,049921483E-2;-7,720541954E-2;-8,319103718E-1;8,403723290E-1
2,217833375E1;1,483249664E-1;-5,826315284E-2;-8,609396219E-1;8,755637745E-1
2,218840075E1;2,241592109E-1;-9,078198671E-2;-7,633113265E-1;8,007077508E-1
2,219846675E1;3,186609447E-1;-1,465003788E-1;-5,781065822E-1;6,761762929E-1
2,220853375E1;3,820510805E-1;-2,374226451E-1;-3,906547427E-1;5,957714902E-1
2,221860075E1;3,259302676E-1;-3,162008226E-1;-1,816357672E-1;4,890859346E-1
2,222866775E1;1,569912732E-1;-3,732217550E-1;5,848570541E-2;4,090981741E-1
2,223873475E1;-4,986443371E-2;-3,640740514E-1;2,434462458E-1;4,407975173E-1
2,224880175E1;-2,637739182E-1;-2,138293535E-1;2,689518631E-1;4,331683009E-1
2,225886775E1;-3,884955943E-1;1,158854365E-1;1,918634772E-1;4,485196262E-1
2,226893475E1;-3,486515284E-1;3,299548626E-1;1,937034577E-1;5,176380290E-1
2,227900175E1;-2,580047250E-1;3,439297974E-1;2,673441172E-1;5,062874881E-1
2,228906875E1;-1,030030027E-1;2,931858897E-1;3,430381715E-1;4,628636642E-1
2,229913575E1;1,142832413E-1;2,563309371E-1;4,521262944E-1;5,321507255E-1
2,230920175E1;2,993233204E-1;2,508981228E-1;5,335437655E-1;6,612210431E-1
2,231926875E1;4,154123664E-1;2,611928582E-1;5,288342237E-1;7,214255191E-1
2,232933575E1;4,592505395E-1;4,262436032E-1;4,955743253E-1;7,988670598E-1
2,233940275E1;4,235844314E-1;7,072907090E-1;4,064268768E-1;9,191663200E-1
2,234946975E1;2,996120155E-1;9,686359763E-1;2,722850144E-1;1,049839104E0
2,235953675E1;1,829772890E-1;1,251418710E0;1,431957483E-1;1,272805758E0
2,236960275E1;8,310917020E-2;1,519063830E0;6,250074506E-2;1,522618927E0
2,237966975E1;1,122645754E-2;1,739473939E0;5,417969823E-2;1,740353716E0
2,238973675E1;-2,133770473E-2;1,875676513E0;1,031251922E-1;1,878630481E0
2,239980375E1;-5,244475603E-2;1,867035627E0;1,904294789E-1;1,877454626E0
2,240987075E1;-7,688912749E-2;1,736246943E0;2,636460364E-1;1,757832364E0
2,241993775E1;-7,060779631E-2;1,601246238E0;2,418866903E-1;1,620951617E0
2,243000375E1;1,188322064E-2;1,531517744E0;1,561741978E-1;1,539505827E0
2,244007075E1;1,619880199E-1;1,492450476E0;6,030518934E-2;1,502426456E0
2,245013775E1;3,598070145E-1;1,442514181E0;-1,557045989E-2;1,486792080E0
2,246020475E1;6,300483346E-1;1,439467788E0;-7,748523355E-2;1,573223562E0
2,247027175E1;9,499706626E-1;1,481338382E0;-1,576594263E-1;1,766823182E0
2,248033775E1;1,255562663E0;1,431351662E0;-2,082528323E-1;1,915352297E0
2,249040475E1;1,489703655E0;1,336786389E0;-2,275464684E-1;2,014445886E0
2,250047175E1;1,637184620E0;1,219099760E0;-1,771038026E-1;2,048888348E0
2,251053875E1;1,716321588E0;1,152059078E0;-8,766058087E-2;2,068981462E0
2,252060575E1;1,698305130E0;1,095010161E0;3,216275573E-2;2,020970562E0
2,253067275E1;1,595389724E0;1,078201294E0;1,270591915E-1;1,929748802E0
2,254073875E1;1,423202038E0;1,124516129E0;1,731092334E-1;1,822088739E0
2,255080575E1;1,199963927E0;1,284468889E0;1,349278986E-1;1,762946197E0
2,256087275E1;9,470082521E-1;1,489242554E0;3,711133078E-2;1,765232354E0
2,257093975E1;7,089678645E-1;1,647835255E0;-2,463378198E-2;1,794046622E0
2,258100675E1;5,186759830E-1;1,704228520E0;-4,178959876E-2;1,781899547E0
2,259107275E1;3,936116993E-1;1,675030112E0;-1,082096901E-2;1,720689728E0
2,260113975E1;3,317765594E-1;1,654027820E0;7,737067342E-2;1,688748038E0
2,261120675E1;3,111863136E-1;1,629436016E0;1,892563403E-1;1,669645655E0
2,262127375E1;3,220355213E-1;1,585834980E0;2,606527805E-1;1,639060503E0
2,263134075E1;3,616355360E-1;1,499737501E0;2,745993137E-1;1,566970841E0
2,264140775E1;4,227260351E-1;1,373247504E0;2,678063810E-1;1,461583479E0
2,265147375E1;5,033480525E-1;1,263581991E0;2,416810393E-1;1,381451568E0
2,266154075E1;5,696237087E-1;1,199662924E0;2,089489251E-1;1,344366748E0
2,267160775E1;5,964740515E-1;1,125704169E0;1,915671229E-1;1,288289227E0
2,268167475E1;5,461179018E-1;1,008243799E0;1,815629601E-1;1,160933000E0
2,269174175E1;4,325631261E-1;9,030156732E-1;1,687846333E-1;1,015399634E0
2,270180775E1;3,010365367E-1;8,233900666E-1;1,436997801E-1;8,883939582E-1
2,271187475E1;2,108538598E-1;7,506297231E-1;1,376222819E-1;7,917349454E-1
2,272194175E1;1,869607866E-1;6,962828636E-1;1,534616947E-1;7,370988086E-1
2,273200875E1;2,382309437E-1;6,346198916E-1;1,624568552E-1;6,970571133E-1
2,274207575E1;3,410590291E-1;5,472213030E-1;1,493913829E-1;6,618838275E-1
2,275214275E1;4,209011793E-1;4,294553399E-1;1,130202711E-1;6,118523297E-1
2,276220875E1;4,300525784E-1;3,099076152E-1;1,027298123E-1;5,399457051E-1
2,277227575E1;3,797554076E-1;2,384695411E-1;1,136221439E-1;4,625925671E-1
2,278234275E1;3,119665086E-1;2,220024168E-1;1,303990036E-1;4,044898957E-1
2,279240975E1;2,395562530E-1;2,151141316E-1;1,344686151E-1;3,489170336E-1
2,280247663E1;1,443157643E-1;1,613917798E-1;1,260628849E-1;2,505318290E-1
2,281254263E1;-1,436168104E-1;1,889795661E-1;8,263509721E-2;2,513317010E-1
2,282260963E1;-3,027729094E-1;6,411059201E-2;-1,787020452E-2;3,100015272E-1
2,283267662E1;-2,282079309E-1;-1,576326042E-1;-8,770228922E-2;2,908927452E-1
2,284274363E1;-6,642089039E-2;-3,927740157E-1;-1,387923658E-1;4,218370335E-1
2,285281063E1;5,709222704E-2;-5,837040544E-1;-1,158811301E-1;5,978280537E-1
2,286287762E1;6,586468220E-2;-6,475994587E-1;-7,411983609E-2;6,551465221E-1
